transaction_id,user_id,mechanic_id,service_type,time_of_request,time_taken,cost,user_feedback
txn_3146,user_2059,mech_14,Brake Repair,2025-01-28 17:06:54,99,4494.72,4.3
txn_3147,user_752,mech_473,Oil Change,2024-10-16 17:06:54,126,1311.62,5.0
txn_3148,user_1471,mech_460,Transmission Repair,2025-01-29 17:06:54,153,3598.32,4.3
txn_3149,user_1480,mech_257,Oil Change,2024-05-07 17:06:54,71,3355.46,3.6
txn_3150,user_1049,mech_159,Transmission Repair,2024-06-18 17:06:54,129,4971.2,4.4
txn_3151,user_76,mech_401,Transmission Repair,2024-09-14 17:06:54,73,2061.76,4.0
txn_3152,user_870,mech_345,Wheel Alignment,2024-06-26 17:06:54,45,2793.42,3.6
txn_3153,user_2931,mech_168,AC Service,2024-05-27 17:06:54,64,4583.83,3.3
txn_3154,user_66,mech_347,Engine Repair,2024-09-08 17:06:54,67,4490.69,3.6
txn_3155,user_2321,mech_92,Wheel Alignment,2024-07-25 17:06:54,53,2183.82,3.4
txn_3156,user_147,mech_493,Engine Repair,2025-01-06 17:06:54,108,3829.38,4.9
txn_3157,user_180,mech_267,Tire Replacement,2024-08-13 17:06:54,88,4500.5,3.0
txn_3158,user_2774,mech_92,Tire Replacement,2025-02-04 17:06:54,51,4151.84,3.9
txn_3159,user_2734,mech_28,General Service,2024-05-26 17:06:54,170,3273.83,5.0
txn_3160,user_1570,mech_320,Brake Repair,2024-11-04 17:06:54,97,1023.65,4.1
txn_3161,user_1985,mech_115,Transmission Repair,2025-02-27 17:06:54,56,2527.21,3.4
txn_3162,user_2546,mech_332,Suspension Fix,2024-11-12 17:06:54,142,3087.11,4.7
txn_3163,user_1866,mech_184,Battery Change,2024-09-28 17:06:54,169,2089.78,3.5
txn_3164,user_2721,mech_251,Tire Replacement,2024-10-22 17:06:54,163,2032.64,3.4
txn_3165,user_2194,mech_425,Oil Change,2024-09-21 17:06:54,145,4892.59,4.0
txn_3166,user_738,mech_56,Brake Repair,2024-08-22 17:06:54,63,3739.7,4.3
txn_3167,user_2045,mech_14,AC Service,2024-06-20 17:06:54,48,1644.63,4.1
txn_3168,user_678,mech_173,General Service,2024-07-18 17:06:54,160,3311.36,4.0
txn_3169,user_1342,mech_271,Tire Replacement,2024-08-09 17:06:54,128,3186.67,4.1
txn_3170,user_1201,mech_75,AC Service,2024-10-18 17:06:54,131,2300.37,3.4
txn_3171,user_2597,mech_234,Battery Change,2024-05-24 17:06:54,102,1419.47,4.4
txn_3172,user_1432,mech_301,Tire Replacement,2024-06-13 17:06:54,154,3708.07,3.3
txn_3173,user_2115,mech_28,Battery Change,2024-11-06 17:06:54,88,2862.7,4.4
txn_3174,user_303,mech_158,Transmission Repair,2024-08-18 17:06:54,89,4295.43,5.0
txn_3175,user_1803,mech_320,Battery Change,2024-04-26 17:06:54,169,2045.51,4.6
txn_3176,user_641,mech_366,Tire Replacement,2024-05-10 17:06:54,59,4067.2,4.2
txn_3177,user_1229,mech_43,General Service,2024-12-11 17:06:54,117,2513.21,3.8
txn_3178,user_1253,mech_249,Oil Change,2024-12-29 17:06:54,154,3197.98,3.7
txn_3179,user_177,mech_55,Suspension Fix,2024-04-06 17:06:54,157,3995.97,3.8
txn_3180,user_343,mech_457,Oil Change,2024-08-17 17:06:54,92,601.91,3.8
txn_3181,user_2204,mech_465,Suspension Fix,2024-04-12 17:06:54,48,1019.11,3.4
txn_3182,user_2862,mech_467,Battery Change,2024-11-30 17:06:54,162,3702.7,4.6
txn_3183,user_1756,mech_172,Tire Replacement,2024-12-01 17:06:54,157,1615.67,4.6
txn_3184,user_2997,mech_431,Battery Change,2025-02-11 17:06:54,130,4937.63,4.7
txn_3185,user_937,mech_19,Wheel Alignment,2024-07-20 17:06:54,146,2436.72,3.8
txn_3186,user_410,mech_290,General Service,2024-10-24 17:06:54,48,4928.12,4.0
txn_3187,user_1269,mech_37,Transmission Repair,2024-12-13 17:06:54,56,3805.88,3.3
txn_3188,user_1351,mech_177,Tire Replacement,2024-12-08 17:06:54,54,1854.66,3.2
txn_3189,user_1812,mech_306,General Service,2024-09-21 17:06:54,103,3491.98,4.8
txn_3190,user_1784,mech_7,Oil Change,2024-07-15 17:06:54,46,3475.7,4.9
txn_3191,user_1595,mech_432,Wheel Alignment,2025-01-05 17:06:54,150,4502.92,3.9
txn_3192,user_1734,mech_97,Suspension Fix,2024-05-20 17:06:54,123,1556.05,3.5
txn_3193,user_64,mech_346,AC Service,2024-05-23 17:06:54,146,1891.85,3.1
txn_3194,user_567,mech_259,General Service,2024-09-30 17:06:54,124,719.46,4.8
txn_3195,user_107,mech_437,AC Service,2024-05-28 17:06:54,74,4464.38,4.1
txn_3196,user_2265,mech_49,Transmission Repair,2024-07-14 17:06:54,127,2384.19,4.2
txn_3197,user_2808,mech_382,Wheel Alignment,2024-12-10 17:06:54,154,2875.67,3.1
txn_3198,user_2070,mech_122,Brake Repair,2024-09-27 17:06:54,159,1156.65,3.4
txn_3199,user_2361,mech_474,Oil Change,2024-08-22 17:06:54,95,1529.25,4.2
txn_3200,user_2384,mech_415,Wheel Alignment,2025-01-15 17:06:54,108,3464.58,4.6
txn_3201,user_72,mech_262,Brake Repair,2025-03-18 17:06:54,57,3934.69,3.3
txn_3202,user_2043,mech_205,Suspension Fix,2024-07-01 17:06:54,123,1763.16,4.0
txn_3203,user_1043,mech_362,Wheel Alignment,2024-08-23 17:06:54,129,4453.03,4.6
txn_3204,user_1854,mech_279,Tire Replacement,2025-03-22 17:06:54,79,2625.52,3.8
txn_3205,user_1668,mech_29,Engine Repair,2024-12-10 17:06:54,164,3792.53,4.1
txn_3206,user_2671,mech_251,General Service,2024-06-13 17:06:54,75,1882.35,3.2
txn_3207,user_148,mech_237,AC Service,2024-05-18 17:06:54,90,2755.26,4.4
txn_3208,user_1451,mech_243,Oil Change,2024-12-09 17:06:54,122,3928.56,4.3
txn_3209,user_755,mech_224,Oil Change,2024-11-16 17:06:54,160,1004.24,4.0
txn_3210,user_2959,mech_53,Oil Change,2025-03-12 17:06:54,113,2744.23,3.3
txn_3211,user_938,mech_119,General Service,2024-07-08 17:06:54,177,604.0,4.8
txn_3212,user_1564,mech_91,Battery Change,2024-03-31 17:06:54,141,3887.36,4.4
txn_3213,user_978,mech_459,Engine Repair,2025-02-27 17:06:54,174,3246.47,3.5
txn_3214,user_1244,mech_353,Engine Repair,2024-06-20 17:06:54,107,558.11,3.0
txn_3215,user_1857,mech_87,Wheel Alignment,2024-10-31 17:06:54,112,922.9,4.6
txn_3216,user_707,mech_379,Oil Change,2024-09-20 17:06:54,154,3061.37,4.5
txn_3217,user_2002,mech_448,Brake Repair,2024-08-07 17:06:54,113,3684.86,4.4
txn_3218,user_2315,mech_197,Tire Replacement,2024-08-18 17:06:54,60,4461.06,3.2
txn_3219,user_80,mech_95,Engine Repair,2024-04-04 17:06:54,49,2414.09,4.7
txn_3220,user_1515,mech_434,Oil Change,2025-03-19 17:06:54,164,3575.39,4.7
txn_3221,user_1748,mech_438,Wheel Alignment,2024-10-27 17:06:54,168,4317.31,4.3
txn_3222,user_2889,mech_348,Engine Repair,2024-08-02 17:06:54,147,2356.6,3.7
txn_3223,user_1835,mech_313,Battery Change,2024-04-06 17:06:54,31,1203.96,5.0
txn_3224,user_138,mech_462,Brake Repair,2025-02-07 17:06:54,176,3059.71,3.4
txn_3225,user_2523,mech_130,Transmission Repair,2024-04-05 17:06:54,73,2324.82,3.4
txn_3226,user_2238,mech_78,Brake Repair,2025-02-06 17:06:54,65,1061.22,3.5
txn_3227,user_1213,mech_94,Transmission Repair,2024-12-15 17:06:54,173,721.48,4.7
txn_3228,user_2372,mech_483,Brake Repair,2024-04-02 17:06:54,156,2100.45,3.6
txn_3229,user_2889,mech_142,AC Service,2025-02-06 17:06:54,83,3319.93,3.8
txn_3230,user_1287,mech_55,General Service,2024-12-23 17:06:54,179,4450.68,4.9
txn_3231,user_2881,mech_426,Engine Repair,2025-02-14 17:06:54,136,2490.7,4.2
txn_3232,user_489,mech_408,Oil Change,2025-03-03 17:06:54,56,1285.27,3.1
txn_3233,user_2888,mech_307,AC Service,2024-07-20 17:06:54,136,3776.92,3.1
txn_3234,user_2025,mech_48,Tire Replacement,2024-04-29 17:06:54,40,3564.47,3.4
txn_3235,user_1466,mech_20,Suspension Fix,2024-04-19 17:06:54,69,573.49,3.6
txn_3236,user_2846,mech_71,AC Service,2024-10-11 17:06:54,118,2945.25,3.9
txn_3237,user_2050,mech_482,Battery Change,2024-07-18 17:06:54,71,504.73,4.9
txn_3238,user_2307,mech_455,Suspension Fix,2025-03-07 17:06:54,179,2858.25,3.7
txn_3239,user_682,mech_242,AC Service,2024-10-22 17:06:54,92,2548.14,3.8
txn_3240,user_681,mech_228,Wheel Alignment,2024-07-09 17:06:54,154,1399.47,4.8
txn_3241,user_576,mech_178,Wheel Alignment,2024-09-09 17:06:54,146,882.81,3.8
txn_3242,user_2106,mech_237,Engine Repair,2025-02-02 17:06:54,132,4079.72,3.0
txn_3243,user_1331,mech_53,Transmission Repair,2024-05-01 17:06:54,115,2464.31,3.7
txn_3244,user_2431,mech_193,AC Service,2024-10-17 17:06:54,83,2209.97,3.6
txn_3245,user_1717,mech_23,Wheel Alignment,2024-10-25 17:06:54,86,4732.56,5.0
txn_3246,user_1441,mech_440,Transmission Repair,2024-04-10 17:06:54,89,1264.74,4.1
txn_3247,user_826,mech_67,General Service,2024-06-22 17:06:54,56,3655.82,4.3
txn_3248,user_2878,mech_420,Oil Change,2024-09-07 17:06:54,47,2733.34,4.2
txn_3249,user_2582,mech_133,Wheel Alignment,2024-04-20 17:06:54,40,2296.68,3.8
txn_3250,user_1790,mech_273,Transmission Repair,2024-07-09 17:06:54,55,1915.23,4.5
txn_3251,user_2694,mech_28,AC Service,2024-11-23 17:06:54,142,1799.36,4.3
txn_3252,user_108,mech_403,Oil Change,2024-09-01 17:06:54,68,674.69,3.3
txn_3253,user_1192,mech_40,Battery Change,2024-05-01 17:06:54,130,3363.49,3.9
txn_3254,user_679,mech_316,AC Service,2024-08-26 17:06:54,168,1053.44,4.4
txn_3255,user_1692,mech_375,Transmission Repair,2025-01-12 17:06:54,103,4386.09,5.0
txn_3256,user_946,mech_282,AC Service,2024-03-28 17:06:54,169,2949.07,4.7
txn_3257,user_2077,mech_84,Wheel Alignment,2025-01-03 17:06:54,33,651.03,3.3
txn_3258,user_1844,mech_45,Engine Repair,2024-12-13 17:06:54,99,4148.55,4.9
txn_3259,user_2458,mech_489,Oil Change,2024-12-18 17:06:54,33,3183.46,3.3
txn_3260,user_2533,mech_21,Tire Replacement,2024-11-26 17:06:54,74,1186.89,4.2
txn_3261,user_1475,mech_463,Transmission Repair,2024-11-26 17:06:54,79,2180.62,3.5
txn_3262,user_480,mech_495,Brake Repair,2024-06-27 17:06:54,165,3193.27,4.7
txn_3263,user_2220,mech_311,Oil Change,2025-01-20 17:06:54,62,3577.29,3.5
txn_3264,user_2464,mech_400,Suspension Fix,2024-08-20 17:06:54,102,4705.69,3.3
txn_3265,user_483,mech_87,Brake Repair,2025-02-02 17:06:54,37,3657.34,3.8
txn_3266,user_819,mech_342,Wheel Alignment,2024-04-28 17:06:54,113,4900.15,4.1
txn_3267,user_1503,mech_486,AC Service,2024-03-23 17:06:54,106,608.01,3.8
txn_3268,user_1316,mech_205,Battery Change,2024-09-13 17:06:54,121,4416.67,3.7
txn_3269,user_2880,mech_405,General Service,2024-06-12 17:06:54,45,2310.27,3.6
txn_3270,user_2294,mech_331,Transmission Repair,2024-07-31 17:06:54,44,3446.71,3.4
txn_3271,user_2469,mech_452,Wheel Alignment,2024-11-12 17:06:54,169,3213.22,3.8
txn_3272,user_60,mech_139,Battery Change,2024-10-05 17:06:54,137,4594.4,3.0
txn_3273,user_1126,mech_144,Wheel Alignment,2024-05-17 17:06:54,149,3113.17,4.5
txn_3274,user_978,mech_54,Oil Change,2025-03-15 17:06:54,161,4295.79,4.8
txn_3275,user_586,mech_266,Suspension Fix,2025-02-11 17:06:54,138,1345.45,3.7
txn_3276,user_2611,mech_485,Suspension Fix,2024-11-03 17:06:54,131,4449.31,4.6
txn_3277,user_1676,mech_361,Transmission Repair,2024-04-28 17:06:54,50,3864.21,4.0
txn_3278,user_604,mech_19,Tire Replacement,2024-11-26 17:06:54,117,2063.62,5.0
txn_3279,user_891,mech_451,Battery Change,2024-06-19 17:06:54,69,2710.14,3.9
txn_3280,user_2571,mech_53,AC Service,2025-01-10 17:06:54,172,2722.55,4.8
txn_3281,user_89,mech_317,Engine Repair,2025-01-01 17:06:54,112,3407.57,4.8
txn_3282,user_2209,mech_296,Tire Replacement,2024-08-05 17:06:54,150,2694.74,3.5
txn_3283,user_1476,mech_60,Brake Repair,2024-11-16 17:06:54,57,672.63,4.3
txn_3284,user_807,mech_284,Oil Change,2024-10-22 17:06:54,66,3587.07,4.9
txn_3285,user_2345,mech_332,Battery Change,2024-12-28 17:06:54,57,3266.92,3.9
txn_3286,user_792,mech_495,Wheel Alignment,2024-10-13 17:06:54,34,1928.15,3.1
txn_3287,user_502,mech_32,Tire Replacement,2024-10-17 17:06:54,171,786.9,4.5
txn_3288,user_1935,mech_101,General Service,2025-02-17 17:06:54,117,2091.18,3.6
txn_3289,user_479,mech_359,AC Service,2024-04-18 17:06:54,155,2325.71,4.9
txn_3290,user_2057,mech_178,AC Service,2024-09-18 17:06:54,142,1340.32,4.4
txn_3291,user_827,mech_181,Tire Replacement,2024-10-03 17:06:54,125,4810.09,4.5
txn_3292,user_2074,mech_469,Suspension Fix,2024-07-26 17:06:54,163,3317.08,3.0
txn_3293,user_1948,mech_397,Transmission Repair,2025-02-08 17:06:54,165,2621.67,3.8
txn_3294,user_706,mech_167,Brake Repair,2025-02-28 17:06:54,128,4017.17,3.7
txn_3295,user_563,mech_425,Tire Replacement,2024-03-31 17:06:54,67,1970.67,4.2
txn_3296,user_1230,mech_185,Transmission Repair,2024-05-04 17:06:54,65,1396.99,3.0
txn_3297,user_2317,mech_113,Oil Change,2024-09-03 17:06:54,34,2946.67,4.4
txn_3298,user_2804,mech_208,Battery Change,2024-07-14 17:06:54,120,3984.59,4.7
txn_3299,user_219,mech_185,Engine Repair,2024-04-16 17:06:54,48,4729.95,3.9
txn_3300,user_482,mech_22,Engine Repair,2025-02-10 17:06:54,69,3206.98,3.2
txn_3301,user_1149,mech_286,Engine Repair,2024-12-06 17:06:54,74,4415.24,3.9
txn_3302,user_1023,mech_344,Oil Change,2025-02-24 17:06:54,101,1206.36,4.0
txn_3303,user_806,mech_19,General Service,2025-02-05 17:06:54,110,507.12,3.9
txn_3304,user_16,mech_53,Brake Repair,2024-08-21 17:06:54,157,4534.71,3.7
txn_3305,user_1659,mech_60,Wheel Alignment,2024-06-23 17:06:54,40,4092.96,3.1
txn_3306,user_904,mech_191,Wheel Alignment,2024-08-02 17:06:54,125,4733.52,4.0
txn_3307,user_650,mech_247,Wheel Alignment,2024-07-16 17:06:54,170,1983.29,3.3
txn_3308,user_219,mech_473,Battery Change,2025-02-16 17:06:54,113,759.27,4.5
txn_3309,user_1187,mech_8,Suspension Fix,2024-10-19 17:06:54,175,1643.47,3.0
txn_3310,user_2543,mech_209,AC Service,2024-10-11 17:06:54,35,2124.26,4.4
txn_3311,user_870,mech_222,General Service,2024-06-03 17:06:54,134,3878.8,4.6
txn_3312,user_2822,mech_433,Oil Change,2025-03-11 17:06:54,153,2438.47,4.9
txn_3313,user_1636,mech_259,Wheel Alignment,2025-03-18 17:06:54,116,2481.96,4.7
txn_3314,user_1492,mech_193,General Service,2025-03-18 17:06:54,32,3282.79,3.3
txn_3315,user_1780,mech_133,Brake Repair,2025-02-28 17:06:54,92,4264.48,4.6
txn_3316,user_1850,mech_42,AC Service,2024-10-20 17:06:54,120,1289.61,3.3
txn_3317,user_1054,mech_297,Transmission Repair,2024-04-11 17:06:54,167,3929.43,4.7
txn_3318,user_513,mech_390,Battery Change,2024-06-16 17:06:54,103,4387.45,4.7
txn_3319,user_766,mech_318,Suspension Fix,2024-09-25 17:06:54,107,2460.5,4.9
txn_3320,user_2874,mech_488,Brake Repair,2025-01-14 17:06:54,61,1578.8,3.8
txn_3321,user_2872,mech_78,Brake Repair,2024-09-04 17:06:54,85,3480.57,3.1
txn_3322,user_2348,mech_310,Transmission Repair,2024-07-15 17:06:54,137,2040.36,4.2
txn_3323,user_2816,mech_43,Wheel Alignment,2024-07-31 17:06:54,153,3012.04,3.6
txn_3324,user_1045,mech_247,Wheel Alignment,2025-03-09 17:06:54,54,3238.46,3.9
txn_3325,user_1116,mech_280,Engine Repair,2024-11-07 17:06:54,108,3536.62,3.6
txn_3326,user_926,mech_489,AC Service,2025-03-03 17:06:54,176,4106.9,4.8
txn_3327,user_139,mech_390,Battery Change,2025-02-22 17:06:54,67,4753.74,4.5
txn_3328,user_694,mech_306,Oil Change,2024-12-08 17:06:54,161,2591.08,4.5
txn_3329,user_1628,mech_143,Oil Change,2025-01-01 17:06:54,180,4350.02,3.4
txn_3330,user_615,mech_301,Battery Change,2024-08-13 17:06:54,49,3655.29,4.1
txn_3331,user_476,mech_374,General Service,2024-11-11 17:06:54,145,3503.8,3.9
txn_3332,user_378,mech_490,Wheel Alignment,2025-02-25 17:06:54,159,2733.82,4.0
txn_3333,user_1093,mech_397,General Service,2024-06-26 17:06:54,159,4935.91,4.6
txn_3334,user_2248,mech_62,AC Service,2024-08-24 17:06:54,57,1298.81,4.4
txn_3335,user_2812,mech_499,Engine Repair,2024-03-25 17:06:54,112,1577.23,4.7
txn_3336,user_216,mech_66,Tire Replacement,2024-04-23 17:06:54,153,845.67,3.2
txn_3337,user_1369,mech_312,Oil Change,2024-06-28 17:06:54,64,4030.98,3.5
txn_3338,user_2110,mech_480,Transmission Repair,2024-06-10 17:06:54,147,3382.41,3.5
txn_3339,user_2241,mech_179,AC Service,2024-09-22 17:06:54,142,3013.7,4.5
txn_3340,user_997,mech_422,Oil Change,2025-01-19 17:06:54,82,2175.34,3.8
txn_3341,user_2474,mech_405,AC Service,2024-11-27 17:06:54,88,4086.73,3.2
txn_3342,user_2337,mech_367,Tire Replacement,2024-12-01 17:06:54,35,3528.67,4.4
txn_3343,user_1810,mech_129,Oil Change,2024-10-25 17:06:54,80,4304.89,3.1
txn_3344,user_2688,mech_393,Engine Repair,2025-01-07 17:06:54,53,1843.96,4.3
txn_3345,user_188,mech_86,AC Service,2024-10-13 17:06:54,172,1501.6,3.5
txn_3346,user_628,mech_338,General Service,2024-12-29 17:06:54,60,3916.03,3.7
txn_3347,user_84,mech_382,Engine Repair,2025-03-01 17:06:54,112,850.78,3.2
txn_3348,user_1054,mech_328,Suspension Fix,2024-07-19 17:06:54,42,4271.52,3.9
txn_3349,user_2126,mech_201,Engine Repair,2025-02-03 17:06:54,34,1885.42,4.6
txn_3350,user_428,mech_139,Transmission Repair,2024-05-18 17:06:54,129,1904.12,3.1
txn_3351,user_1002,mech_387,Brake Repair,2025-02-15 17:06:54,83,3961.77,4.7
txn_3352,user_1733,mech_205,Suspension Fix,2025-01-16 17:06:54,78,1176.26,3.9
txn_3353,user_394,mech_41,Oil Change,2024-08-24 17:06:54,134,4951.33,4.1
txn_3354,user_1865,mech_169,Suspension Fix,2024-11-28 17:06:54,30,3393.22,3.3
txn_3355,user_653,mech_122,Brake Repair,2025-01-14 17:06:54,38,2052.57,3.3
txn_3356,user_2307,mech_445,Oil Change,2024-11-21 17:06:54,156,4076.34,3.8
txn_3357,user_311,mech_466,Suspension Fix,2024-12-09 17:06:54,94,3647.03,4.0
txn_3358,user_2246,mech_319,AC Service,2024-03-28 17:06:54,71,3149.01,4.5
txn_3359,user_549,mech_397,Engine Repair,2024-11-29 17:06:54,57,2537.47,4.2
txn_3360,user_1221,mech_338,Battery Change,2025-03-07 17:06:54,96,615.77,4.8
txn_3361,user_1590,mech_449,Tire Replacement,2025-02-15 17:06:54,57,4103.83,4.9
txn_3362,user_2880,mech_73,Suspension Fix,2024-11-10 17:06:54,104,4309.87,4.3
txn_3363,user_2996,mech_115,AC Service,2024-11-12 17:06:54,120,2686.15,4.2
txn_3364,user_2487,mech_446,AC Service,2024-09-19 17:06:54,136,1034.62,3.2
txn_3365,user_1275,mech_435,Wheel Alignment,2024-07-14 17:06:54,165,1267.43,4.4
txn_3366,user_784,mech_274,Suspension Fix,2024-11-28 17:06:54,64,912.09,4.8
txn_3367,user_565,mech_403,Oil Change,2024-09-08 17:06:54,78,1105.09,4.6
txn_3368,user_553,mech_318,Battery Change,2024-11-21 17:06:54,103,4685.85,3.8
txn_3369,user_1004,mech_301,Tire Replacement,2024-04-03 17:06:54,76,940.35,4.5
txn_3370,user_473,mech_37,Wheel Alignment,2024-11-14 17:06:54,93,4023.84,3.5
txn_3371,user_2070,mech_304,Engine Repair,2025-01-08 17:06:54,132,2880.19,4.2
txn_3372,user_909,mech_115,Oil Change,2024-09-05 17:06:54,118,955.3,3.4
txn_3373,user_36,mech_124,Suspension Fix,2024-10-16 17:06:54,148,1208.03,4.4
txn_3374,user_98,mech_458,Transmission Repair,2024-05-17 17:06:54,70,1877.74,3.8
txn_3375,user_1714,mech_325,Battery Change,2025-03-18 17:06:54,73,4970.76,3.2
txn_3376,user_770,mech_181,Transmission Repair,2024-04-19 17:06:54,130,4709.73,3.9
txn_3377,user_2638,mech_370,Suspension Fix,2024-12-17 17:06:54,160,530.8,3.1
txn_3378,user_1739,mech_483,General Service,2024-03-26 17:06:54,67,2754.41,3.8
txn_3379,user_459,mech_466,Tire Replacement,2025-01-26 17:06:54,134,3392.54,3.2
txn_3380,user_565,mech_173,Brake Repair,2024-04-18 17:06:54,91,2950.26,3.7
txn_3381,user_1402,mech_33,AC Service,2024-06-12 17:06:54,66,4986.86,3.1
txn_3382,user_2726,mech_472,AC Service,2024-09-24 17:06:54,76,1388.38,4.8
txn_3383,user_1476,mech_344,Brake Repair,2024-08-23 17:06:54,118,1262.98,4.4
txn_3384,user_1594,mech_208,Oil Change,2024-09-22 17:06:54,173,4301.38,3.6
txn_3385,user_111,mech_319,Tire Replacement,2024-03-31 17:06:54,85,3208.31,5.0
txn_3386,user_2935,mech_218,Transmission Repair,2024-06-04 17:06:54,32,966.01,3.5
txn_3387,user_591,mech_491,Battery Change,2024-11-12 17:06:54,106,3190.18,3.8
txn_3388,user_1370,mech_91,Wheel Alignment,2024-06-12 17:06:54,85,3477.18,3.5
txn_3389,user_897,mech_25,Wheel Alignment,2024-06-28 17:06:54,117,4328.23,4.7
txn_3390,user_1515,mech_212,Engine Repair,2024-08-18 17:06:54,57,4797.92,4.6
txn_3391,user_2074,mech_184,Brake Repair,2024-08-06 17:06:54,47,2426.96,4.5
txn_3392,user_407,mech_163,Oil Change,2024-05-22 17:06:54,33,3430.01,3.8
txn_3393,user_2919,mech_109,AC Service,2025-02-07 17:06:54,66,1970.33,3.5
txn_3394,user_1900,mech_70,Suspension Fix,2024-10-14 17:06:54,94,3501.14,3.8
txn_3395,user_1116,mech_303,AC Service,2024-11-05 17:06:54,80,4641.55,3.9
txn_3396,user_1774,mech_475,Wheel Alignment,2024-09-20 17:06:54,124,2013.07,4.9
txn_3397,user_2495,mech_456,General Service,2024-06-22 17:06:54,80,782.35,3.7
txn_3398,user_2395,mech_162,AC Service,2025-02-02 17:06:54,175,4548.35,4.6
txn_3399,user_2001,mech_42,Oil Change,2024-06-19 17:06:54,119,3366.08,4.1
txn_3400,user_104,mech_495,Oil Change,2024-05-12 17:06:54,90,2435.41,3.3
txn_3401,user_599,mech_244,Oil Change,2024-09-23 17:06:54,112,2391.17,4.5
txn_3402,user_544,mech_307,Brake Repair,2024-05-05 17:06:54,37,1526.59,4.4
txn_3403,user_2629,mech_229,Engine Repair,2024-06-24 17:06:54,154,841.59,4.9
txn_3404,user_1510,mech_228,Transmission Repair,2024-11-23 17:06:54,65,3810.96,4.7
txn_3405,user_2015,mech_449,Battery Change,2024-07-30 17:06:54,149,3492.44,4.6
txn_3406,user_768,mech_30,Suspension Fix,2024-05-06 17:06:54,162,2997.87,3.5
txn_3407,user_2980,mech_62,AC Service,2024-07-29 17:06:54,60,3776.86,4.9
txn_3408,user_2361,mech_453,Engine Repair,2024-08-04 17:06:54,103,1639.55,4.2
txn_3409,user_343,mech_180,Battery Change,2024-11-14 17:06:54,162,4799.17,4.2
txn_3410,user_2708,mech_114,Engine Repair,2024-09-30 17:06:54,119,1181.99,3.7
txn_3411,user_93,mech_273,General Service,2025-02-28 17:06:54,116,2102.42,4.2
txn_3412,user_114,mech_22,Suspension Fix,2024-05-02 17:06:54,118,3523.54,4.7
txn_3413,user_2227,mech_46,Brake Repair,2024-04-06 17:06:54,149,712.78,3.7
txn_3414,user_2646,mech_426,AC Service,2024-05-16 17:06:54,135,3056.88,4.2
txn_3415,user_2671,mech_203,Oil Change,2025-02-16 17:06:54,143,4271.88,4.5
txn_3416,user_515,mech_486,Oil Change,2024-12-27 17:06:54,81,2745.87,4.5
txn_3417,user_387,mech_396,Tire Replacement,2024-04-06 17:06:54,91,4791.64,3.0
txn_3418,user_368,mech_12,Transmission Repair,2024-10-24 17:06:54,131,3931.52,5.0
txn_3419,user_794,mech_23,Transmission Repair,2024-11-01 17:06:54,167,1573.98,3.5
txn_3420,user_869,mech_212,AC Service,2024-07-24 17:06:54,112,2028.59,4.0
txn_3421,user_490,mech_39,AC Service,2024-04-15 17:06:54,154,4580.74,4.6
txn_3422,user_748,mech_451,Battery Change,2024-05-24 17:06:54,120,2654.17,4.7
txn_3423,user_1420,mech_308,Tire Replacement,2024-07-03 17:06:54,126,593.17,3.6
txn_3424,user_994,mech_418,AC Service,2024-08-09 17:06:54,107,1037.67,4.8
txn_3425,user_112,mech_426,General Service,2024-10-20 17:06:54,31,2448.69,3.4
txn_3426,user_616,mech_95,Tire Replacement,2024-06-16 17:06:54,61,4101.39,3.7
txn_3427,user_596,mech_401,Oil Change,2024-11-02 17:06:54,116,4188.01,4.0
